"bbref_id","season","Name","Age","Level","Team","G","PA","AB","R","H","X1B","X2B","X3B","HR","RBI","BB","IBB","uBB","SO","HBP","SH","SF","GDP","SB","CS","BA","OBP","SLG","OPS"
"evansph01",2017,"Phillip Evans",25,"Maj-NL","New York",33,61,54,5,13,11,2,0,0,2,6,0,6,16,1,0,0,1,1,0,0.241,0.328,0.278,0.606
"neusesh01",2017,"Sheldon Neuse",24,"Maj-AL","Oakland",25,61,56,3,14,11,3,0,0,7,4,0,4,19,0,0,1,2,0,0,0.25,0.295,0.304,0.599
"lackejo01",2017,"John Lackey",38,"Maj-NL","Chicago",30,61,53,2,7,6,1,0,0,1,3,0,3,23,0,5,0,0,1,1,0.132,0.179,0.151,0.33
"hoffmje02",2017,"Jeff Hoffman",26,"Maj-NL","Colorado",35,61,54,3,8,7,1,0,0,2,0,0,0,26,0,7,0,1,0,0,0.148,0.148,0.167,0.315
"guerrju02",2017,"Junior Guerra",34,"Maj-NL","Milwaukee",39,61,54,2,5,2,3,0,0,0,0,0,0,19,0,7,0,0,0,0,0.093,0.093,0.148,0.241
"murphse01",2017,"Sean Murphy",24,"Maj-AL","Oakland",20,60,53,14,13,4,5,0,4,8,6,0,6,16,1,0,0,3,0,0,0.245,0.333,0.566,0.899
"sierrmo01",2017,"Moises Sierra",29,"Maj-NL","Washington",27,60,54,4,9,7,2,0,0,4,2,0,2,20,2,0,2,2,1,1,0.167,0.217,0.204,0.42
"bishobr01",2017,"Braden Bishop",25,"Maj-AL","Seattle",27,60,56,3,6,6,0,0,0,4,3,0,3,21,0,1,0,0,0,0,0.107,0.153,0.107,0.26
"hudsoda02",2017,"Dakota Hudson",24,"Maj-NL","St. Louis",29,60,52,1,4,4,0,0,0,2,0,0,0,24,1,7,0,1,0,0,0.077,0.094,0.077,0.171
"kellyme01",2017,"Merrill Kelly",30,"Maj-NL","Arizona",29,60,52,3,1,1,0,0,0,2,2,0,2,25,0,6,0,2,0,0,0.019,0.056,0.019,0.075
"taijetr01",2017,"Travis Taijeron",28,"Maj-NL","New York",26,59,52,3,9,6,2,0,1,3,5,0,5,24,2,0,0,1,0,0,0.173,0.271,0.269,0.54
"alforan01",2017,"Anthony Alford",24,"Maj-AL","Toronto",33,59,55,6,8,6,1,0,1,2,3,0,3,23,1,0,0,0,3,0,0.146,0.203,0.218,0.422
"mccarbr01",2017,"Brandon McCarthy",34,"Maj-NL","Atlanta,Los Angeles",30,59,52,3,4,2,2,0,0,2,3,0,3,35,0,4,0,0,0,0,0.077,0.127,0.115,0.243
"kniznan01",2017,"Andrew Knizner",24,"Maj-NL","St. Louis",18,58,53,7,12,8,2,0,2,7,4,0,4,14,1,0,0,3,2,0,0.226,0.293,0.377,0.671
"walketa01",2017,"Taijuan Walker",25,"Maj-NL","Arizona",27,58,56,6,12,10,1,0,1,5,1,0,1,20,0,1,0,2,0,0,0.214,0.228,0.286,0.514
"peraljh01",2017,"Jhonny Peralta",35,"Maj-NL","St. Louis",21,58,54,3,11,11,0,0,0,0,4,0,4,13,0,0,0,2,0,0,0.204,0.259,0.204,0.462
"reedaj01",2017,"AJ Reed",26,"Maj-AL","Chicago,Houston",17,58,53,1,6,5,0,0,1,4,4,0,4,23,0,0,1,1,0,0,0.113,0.172,0.17,0.342
"hwangja01",2017,"Jae-gyun Hwang",29,"Maj-NL","San Francisco",17,57,52,2,8,6,1,0,1,5,5,0,5,15,0,0,0,1,0,0,0.154,0.228,0.231,0.459
"riosed01",2017,"Edwin Rios",25,"Maj-NL","Los Angeles",27,56,47,10,13,6,2,1,4,8,9,0,9,21,0,0,0,1,0,0,0.277,0.393,0.617,1.01
"fuentjo01",2017,"Joshua Fuentes",26,"Maj-NL","Colorado",23,56,55,8,12,8,1,0,3,7,1,0,1,20,0,0,0,0,1,0,0.218,0.232,0.4,0.632
"bemboan01",2017,"Anthony Bemboom",29,"Maj-AL","Los Angeles,Tampa Bay",25,56,54,2,7,5,1,0,1,4,1,0,1,21,0,1,0,0,0,0,0.13,0.146,0.204,0.349
"suterbr01",2017,"Brent Suter",29,"Maj-NL","Milwaukee",31,55,46,5,8,6,1,0,1,4,4,0,4,15,2,3,0,1,0,0,0.174,0.269,0.261,0.53
"calixor01",2017,"Orlando Calixte",25,"Maj-NL","San Francisco",27,55,49,5,7,6,1,0,0,6,3,0,3,16,0,1,2,1,1,0,0.143,0.185,0.163,0.349
"chenwe02",2017,"Wei-Yin Chen",33,"Maj-NL","Miami",35,55,53,2,7,6,1,0,0,2,0,0,0,25,0,2,0,0,0,0,0.132,0.132,0.151,0.283
"lopezpa01",2017,"Pablo Lopez",23,"Maj-NL","Miami",32,54,51,2,9,7,2,0,0,3,1,0,1,27,0,2,0,0,0,0,0.177,0.192,0.216,0.408
"eickhje01",2017,"Jerad Eickhoff",28,"Maj-NL","Philadelphia",31,54,46,3,5,4,1,0,0,0,1,0,1,21,0,7,0,0,0,0,0.109,0.128,0.13,0.258
"suarean01",2017,"Andrew Suarez",26,"Maj-NL","San Francisco",28,54,50,1,3,3,0,0,0,0,2,0,2,28,0,2,0,1,0,0,0.06,0.096,0.06,0.156
"gausmke01",2017,"Kevin Gausman",28,"Maj-AL,Maj-NL","Atlanta,Baltimore",28,54,50,1,2,2,0,0,0,0,4,0,4,30,0,0,0,1,0,0,0.04,0.111,0.04,0.151
"garliky01",2017,"Kyle Garlick",27,"Maj-NL","Los Angeles",30,53,48,8,12,5,4,0,3,6,5,1,4,19,0,0,0,0,0,0,0.25,0.321,0.521,0.842
"moorema02",2017,"Matt Moore",28,"Maj-NL","San Francisco",29,53,47,3,6,6,0,0,0,4,2,0,2,19,0,4,0,2,0,0,0.128,0.163,0.128,0.291
"bostich01",2017,"Christopher Bostick",25,"Maj-NL","Miami,Pittsburgh",35,50,43,6,11,8,3,0,0,3,6,0,6,16,1,0,0,0,0,0,0.256,0.36,0.326,0.686
"ciuffni01",2017,"Nick Ciuffo",24,"Maj-AL","Tampa Bay",19,50,43,3,8,6,1,0,1,5,3,0,3,15,1,2,1,1,0,0,0.186,0.25,0.279,0.529
"bradlbo01",2017,"Bobby Bradley",23,"Maj-AL","Cleveland",15,49,45,4,8,2,5,0,1,4,4,0,4,20,0,0,0,2,0,0,0.178,0.245,0.356,0.601
"peterdu01",2017,"Dustin Peterson",24,"Maj-AL,Maj-NL","Atlanta,Detroit",19,49,46,3,10,6,4,0,0,6,2,0,2,15,1,0,0,1,1,0,0.217,0.265,0.304,0.57
"gomezmi01",2017,"Miguel Gomez",25,"Maj-NL","San Francisco",31,49,48,6,12,10,2,0,0,3,0,0,0,11,0,0,1,1,0,0,0.25,0.245,0.292,0.537
"elmorja01",2017,"Jake Elmore",32,"Maj-NL","Pittsburgh",20,49,47,3,10,9,1,0,0,4,2,0,2,8,0,0,0,0,0,1,0.213,0.245,0.234,0.479
"gsellro01",2017,"Robert Gsellman",25,"Maj-NL","New York",29,49,37,3,5,5,0,0,0,4,7,0,7,16,1,3,1,0,0,0,0.135,0.283,0.135,0.418
"mejiaal01",2017,"Alex Mejia",26,"Maj-NL","St. Louis",24,49,46,6,5,4,0,0,1,3,2,0,2,13,0,1,0,2,0,0,0.109,0.146,0.174,0.32
"ogradbr01",2017,"Brian O'Grady",27,"Maj-NL","Cincinnati",28,48,42,4,8,3,2,1,2,3,4,0,4,17,2,0,0,0,0,0,0.191,0.292,0.429,0.72
"sotoge01",2017,"Geovany Soto",34,"Maj-AL","Chicago",13,48,42,5,8,5,0,0,3,9,4,0,4,10,1,0,1,2,0,0,0.191,0.271,0.405,0.676
"vanslsc01",2017,"Scott Van Slyke",30,"Maj-NL","Los Angeles",28,48,41,6,5,2,1,0,2,3,7,1,6,15,0,0,0,0,1,0,0.122,0.25,0.293,0.543
"lugose01",2017,"Seth Lugo",29,"Maj-NL","New York",28,48,41,5,6,3,2,0,1,3,1,0,1,18,0,6,0,1,0,0,0.146,0.167,0.268,0.435
"stameer01",2017,"Eric Stamets",27,"Maj-AL","Cleveland",15,48,41,4,2,1,1,0,0,2,5,0,5,24,0,1,1,2,0,0,0.049,0.149,0.073,0.222
"feathta01",2017,"Taylor Featherston",27,"Maj-AL","Tampa Bay",17,47,39,6,7,4,1,0,2,6,5,0,5,15,1,0,2,1,1,0,0.18,0.277,0.359,0.636
"davisja03",2017,"Jaylin Davis",24,"Maj-NL","San Francisco",17,47,42,2,7,6,0,0,1,3,3,0,3,11,2,0,0,1,1,2,0.167,0.255,0.238,0.493
"castrda01",2017,"Daniel Castro",25,"Maj-NL","Colorado",18,47,46,2,8,6,1,0,1,6,1,1,0,7,0,0,0,2,0,0,0.174,0.192,0.261,0.452
"liriary01",2017,"Rymer Liriano",26,"Maj-AL","Chicago",16,46,41,4,9,6,2,0,1,6,5,0,5,14,0,0,0,0,1,0,0.22,0.304,0.342,0.646
"rossty01",2017,"Tyson Ross",31,"Maj-NL","San Diego,St. Louis",27,46,41,2,8,7,0,0,1,4,1,0,1,16,0,3,1,1,1,0,0.195,0.209,0.268,0.478
"keuchda01",2017,"Dallas Keuchel",31,"Maj-AL,Maj-NL","Atlanta,Houston",21,46,43,0,5,4,1,0,0,2,1,0,1,32,0,2,0,0,0,0,0.116,0.136,0.14,0.276
"paddach01",2017,"Chris Paddack",23,"Maj-NL","San Diego",24,46,42,3,5,5,0,0,0,2,0,0,0,19,0,4,0,0,0,0,0.119,0.119,0.119,0.238
"cozendy01",2017,"Dylan Cozens",25,"Maj-NL","Philadelphia",27,45,39,2,6,3,2,0,1,2,6,0,6,24,0,0,0,0,1,0,0.154,0.267,0.282,0.549
"beedety01",2017,"Tyler Beede",26,"Maj-NL","San Francisco",27,45,40,2,4,4,0,0,0,1,3,0,3,25,0,2,0,0,0,0,0.1,0.163,0.1,0.263
"thomala02",2017,"Lane Thomas",23,"Maj-NL","St. Louis",34,44,38,6,12,7,0,1,4,12,4,0,4,8,2,0,0,1,1,1,0.316,0.409,0.684,1.093
"bonifem01",2017,"Emilio Bonifacio",32,"Maj-NL","Atlanta",38,44,38,2,5,3,1,1,0,3,1,0,1,9,0,4,1,1,0,0,0.132,0.15,0.211,0.361
"ravelra01",2017,"Rangel Ravelo",27,"Maj-NL","St. Louis",29,43,39,4,8,4,2,0,2,7,3,0,3,12,0,0,1,1,0,0,0.205,0.256,0.41,0.666
"nunezdo01",2017,"Dom Nunez",24,"Maj-NL","Colorado",16,43,39,4,7,2,3,0,2,4,3,0,3,17,0,0,1,0,0,0,0.18,0.233,0.41,0.643
"moncrca01",2017,"Carlos Moncrief",28,"Maj-NL","San Francisco",28,43,38,4,8,7,1,0,0,5,3,0,3,15,0,0,2,0,0,0,0.211,0.256,0.237,0.493
"kieboca01",2017,"Carter Kieboom",21,"Maj-NL","Washington",11,43,39,4,5,3,0,0,2,2,4,1,3,16,0,0,0,0,0,0,0.128,0.209,0.282,0.491
"martimi02",2017,"Michael Martinez",34,"Maj-AL","Cleveland,Tampa Bay",20,43,37,2,6,5,1,0,0,0,5,0,5,15,0,1,0,0,0,1,0.162,0.262,0.189,0.451
"peralfr01",2017,"Freddy Peralta",23,"Maj-NL","Milwaukee",25,43,41,1,3,3,0,0,0,2,0,0,0,19,0,2,0,0,0,0,0.073,0.073,0.073,0.146
"mayja02",2017,"Jacob May",25,"Maj-AL","Chicago",15,42,36,2,2,2,0,0,0,3,3,0,3,17,1,2,0,1,0,0,0.056,0.15,0.056,0.206
"feddeer01",2017,"Erick Fedde",26,"Maj-NL","Washington",24,42,35,2,3,3,0,0,0,0,1,0,1,14,0,6,0,1,0,0,0.086,0.111,0.086,0.197
"garcija02",2017,"Jaime Garcia",31,"Maj-AL,Maj-NL","Atlanta,New York,Toronto",18,41,37,2,5,3,1,0,1,7,1,0,1,12,0,3,0,0,0,0,0.135,0.158,0.243,0.401
"marrech01",2017,"Chris Marrero",28,"Maj-NL","San Francisco",15,41,38,2,5,4,0,0,1,5,2,0,2,9,0,0,1,4,0,0,0.132,0.171,0.211,0.381
"fraleja01",2017,"Jake Fraley",24,"Maj-AL","Seattle",12,41,40,3,6,4,2,0,0,1,0,0,0,14,1,0,0,0,0,0,0.15,0.171,0.2,0.371
"mendida01",2017,"Danny Mendick",25,"Maj-AL","Chicago",16,40,39,6,12,10,0,0,2,4,1,0,1,11,0,0,0,1,0,0,0.308,0.325,0.462,0.787
"martija03",2017,"Jason Martin",23,"Maj-NL","Pittsburgh",20,40,36,5,9,7,2,0,0,2,4,0,4,10,0,0,0,0,2,0,0.25,0.325,0.306,0.631
"morsemi01",2017,"Mike Morse",35,"Maj-NL","San Francisco",24,40,36,1,7,5,1,0,1,3,3,0,3,14,0,0,1,1,0,0,0.194,0.25,0.306,0.556
"reinhja01",2017,"Jack Reinheimer",25,"Maj-NL","Arizona,New York",23,40,35,4,5,5,0,0,0,0,5,0,5,12,0,0,0,1,1,1,0.143,0.25,0.143,0.393
"gantjo01",2017,"John Gant",26,"Maj-NL","St. Louis",29,40,37,2,2,0,0,0,2,3,0,0,0,16,0,3,0,0,0,0,0.054,0.054,0.216,0.27
"middlwi01",2017,"Will Middlebrooks",28,"Maj-AL","Texas",20,39,38,5,8,4,2,2,0,3,1,0,1,14,0,0,0,0,0,0,0.211,0.231,0.368,0.599
"davista01",2017,"Taylor Davis",29,"Maj-NL","Chicago",19,39,36,3,8,6,1,0,1,7,2,0,2,9,0,0,1,0,0,0,0.222,0.256,0.333,0.59
"stubbga01",2017,"Garrett Stubbs",26,"Maj-AL","Houston",19,39,35,8,7,4,3,0,0,2,4,0,4,7,0,0,0,1,1,0,0.2,0.282,0.286,0.568
"buchhcl01",2017,"Clay Buchholz",33,"Maj-NL","Arizona,Philadelphia",16,39,33,0,2,1,1,0,0,1,1,0,1,19,0,5,0,0,0,0,0.061,0.088,0.091,0.179
"lavarry01",2017,"Ryan Lavarnway",31,"Maj-AL,Maj-NL","Cincinnati,Oakland,Pittsburgh",17,38,35,5,12,6,4,0,2,10,2,0,2,9,1,0,0,1,0,0,0.343,0.395,0.629,1.023
"ethiean01",2017,"Andre Ethier",35,"Maj-NL","Los Angeles",20,38,34,3,8,5,1,0,2,3,4,1,3,10,0,0,0,0,0,0,0.235,0.316,0.441,0.757
"marjami01",2017,"Mike Marjama",28,"Maj-AL","Seattle",14,38,36,2,6,1,4,0,1,1,2,0,2,7,0,0,0,2,0,1,0.167,0.211,0.361,0.572
"adamecr01",2017,"Cristhian Adames",27,"Maj-NL","Colorado,San Francisco",22,38,35,2,7,6,1,0,0,2,3,0,3,14,0,0,0,0,0,0,0.2,0.263,0.229,0.492
"mileywa01",2017,"Wade Miley",32,"Maj-AL,Maj-NL","Baltimore,Houston,Milwaukee",19,38,35,2,6,6,0,0,0,0,2,0,2,13,0,1,0,0,0,0,0.171,0.216,0.171,0.388
"susacan01",2017,"Andrew Susac",28,"Maj-AL,Maj-NL","Baltimore,Milwaukee",17,38,38,1,4,3,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0.105,0.105,0.132,0.237
"feldmsc01",2017,"Scott Feldman",34,"Maj-NL","Cincinnati",19,38,34,0,1,1,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0.029,0.029,0.029,0.059
"brantro01",2017,"Rob Brantly",29,"Maj-AL,Maj-NL","Chicago,Philadelphia",13,37,32,4,9,6,1,0,2,5,3,0,3,15,2,0,0,0,0,0,0.281,0.378,0.5,0.878
"garzama01",2017,"Matt Garza",33,"Maj-NL","Milwaukee",21,37,35,1,3,3,0,0,0,1,0,0,0,13,1,1,0,0,0,0,0.086,0.111,0.086,0.197
"taylobe11",2017,"Beau Taylor",29,"Maj-AL","Oakland,Toronto",18,36,30,3,5,2,1,0,2,2,5,0,5,9,1,0,0,0,0,0,0.167,0.306,0.4,0.706
"eibnebr01",2017,"Brett Eibner",28,"Maj-NL","Los Angeles",17,36,33,3,6,4,0,0,2,6,2,0,2,17,1,0,0,0,0,0,0.182,0.25,0.364,0.614
"velazan01",2017,"Andrew Velazquez",24,"Maj-AL","Cleveland,Tampa Bay",28,36,33,6,5,2,3,0,0,0,2,0,2,16,1,0,0,0,2,0,0.152,0.222,0.242,0.465
"strahma01",2017,"Matt Strahm",27,"Maj-NL","San Diego",24,35,29,1,6,4,2,0,0,1,2,0,2,16,0,4,0,0,0,0,0.207,0.258,0.276,0.534
"fontano01",2017,"Nolan Fontana",27,"Maj-AL","Los Angeles",20,35,31,2,2,0,0,0,2,2,4,0,4,14,0,0,0,1,1,1,0.065,0.171,0.258,0.43
"stromma01",2017,"Marcus Stroman",28,"Maj-AL,Maj-NL","New York,Toronto",16,35,33,4,4,2,1,0,1,1,0,0,0,18,0,2,0,1,0,0,0.121,0.121,0.242,0.364
"hernael01",2017,"Elieser Hernandez",24,"Maj-NL","Miami",24,35,30,0,1,1,0,0,0,0,1,0,1,17,0,4,0,0,0,0,0.033,0.065,0.033,0.098
"lambepe01",2017,"Peter Lambert",22,"Maj-NL","Colorado",21,34,28,3,9,9,0,0,0,2,3,0,3,10,0,3,0,1,0,0,0.321,0.387,0.321,0.709
"cainma01",2017,"Matt Cain",32,"Maj-NL","San Francisco",20,34,32,1,5,3,2,0,0,2,0,0,0,20,0,2,0,0,0,0,0.156,0.156,0.219,0.375
"haaseer01",2017,"Eric Haase",26,"Maj-AL","Cleveland",19,34,32,1,3,2,0,0,1,4,1,0,1,14,1,0,0,1,0,0,0.094,0.147,0.188,0.335
"saltaja01",2017,"Jarrod Saltalamacchia",33,"Maj-AL","Detroit,Toronto",14,34,32,1,1,1,0,0,0,0,2,0,2,20,0,0,0,0,0,0,0.031,0.088,0.031,0.12
"mejiase01",2017,"Seth Mejias-Brean",28,"Maj-NL","San Diego",14,33,30,3,7,3,2,0,2,5,3,0,3,9,0,0,0,1,0,0,0.233,0.303,0.5,0.803
"livelbe01",2017,"Ben Lively",26,"Maj-NL","Philadelphia",17,33,33,2,6,4,0,0,2,8,0,0,0,11,0,0,0,0,0,0,0.182,0.182,0.364,0.545
"bautira01",2017,"Rafael Bautista",25,"Maj-NL","Washington",25,33,31,3,4,4,0,0,0,0,2,0,2,6,0,0,0,2,0,0,0.129,0.182,0.129,0.311
"conlead01",2017,"Adam Conley",29,"Maj-NL","Miami",17,33,25,3,3,3,0,0,0,0,2,0,2,14,0,6,0,0,0,0,0.12,0.185,0.12,0.305
"kinghni01",2017,"Nick Kingham",27,"Maj-NL","Pittsburgh",19,33,29,1,2,1,1,0,0,4,3,0,3,14,1,0,0,0,0,0,0.069,0.182,0.103,0.285
"cardust01",2017,"Stephen Cardullo",29,"Maj-NL","Colorado",15,32,28,2,4,4,0,0,0,3,3,0,3,7,1,0,0,0,0,0,0.143,0.25,0.143,0.393
"adlemti01",2017,"Tim Adleman",29,"Maj-NL","Cincinnati",18,32,29,0,3,2,1,0,0,2,0,0,0,10,0,3,0,0,0,0,0.103,0.103,0.138,0.241
"nottija01",2017,"Jacob Nottingham",24,"Maj-NL","Milwaukee",18,31,26,3,6,4,1,0,1,4,4,0,4,10,1,0,0,0,0,0,0.231,0.355,0.385,0.739
"nieuwki01",2017,"Kirk Nieuwenhuis",29,"Maj-NL","Milwaukee",15,31,26,3,3,1,1,0,1,1,4,0,4,15,1,0,0,0,0,0,0.115,0.258,0.269,0.527
"erlinro01",2017,"Robbie Erlin",28,"Maj-NL","San Diego",21,31,27,1,5,5,0,0,0,0,1,0,1,11,0,3,0,1,0,0,0.185,0.214,0.185,0.4
"gosewtu01",2017,"Tuffy Gosewisch",33,"Maj-AL","Seattle",10,31,28,1,2,2,0,0,0,0,1,0,1,14,0,2,0,2,0,0,0.071,0.103,0.071,0.175
"leybado01",2017,"Domingo Leyba",23,"Maj-NL","Arizona",21,30,25,6,7,4,2,1,0,5,4,0,4,9,0,0,1,0,0,0,0.28,0.367,0.44,0.807
"volqued01",2017,"Edinson Volquez",33,"Maj-NL","Miami",15,30,26,0,5,5,0,0,0,1,1,0,1,11,0,2,1,0,0,0,0.192,0.214,0.192,0.407
"quantca01",2017,"Cal Quantrill",24,"Maj-NL","San Diego",18,30,25,1,2,2,0,0,0,1,1,0,1,6,0,4,0,0,0,1,0.08,0.115,0.08,0.195
"arroybr01",2017,"Bronson Arroyo",40,"Maj-NL","Cincinnati",15,29,26,0,4,4,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0.154,0.154,0.154,0.308
"kochma01",2017,"Matt Koch",28,"Maj-NL","Arizona",18,29,23,1,1,1,0,0,0,0,3,0,3,16,0,3,0,0,0,0,0.044,0.154,0.044,0.197
"dendema01",2017,"Matt den Dekker",30,"Maj-AL,Maj-NL","Detroit,New York",12,29,25,1,1,1,0,0,0,1,3,0,3,13,0,0,1,0,0,0,0.04,0.138,0.04,0.178
"leitema02",2017,"Mark Leiter Jr.",27,"Maj-NL","Philadelphia",18,29,28,0,2,2,0,0,0,0,0,0,0,14,0,1,0,1,0,0,0.071,0.071,0.071,0.143
"stephro01",2017,"Robert Stephenson",26,"Maj-NL","Cincinnati",18,29,26,1,1,1,0,0,0,0,1,0,1,17,0,2,0,1,0,0,0.039,0.074,0.039,0.113
"glasnty01",2017,"Tyler Glasnow",25,"Maj-AL,Maj-NL","Pittsburgh,Tampa Bay",19,28,22,1,5,5,0,0,0,3,4,0,4,11,1,1,0,0,0,0,0.227,0.37,0.227,0.598
"bauertr01",2017,"Trevor Bauer",28,"Maj-AL,Maj-NL","Cincinnati,Cleveland",14,28,25,2,3,3,0,0,0,0,2,0,2,14,0,1,0,0,0,0,0.12,0.185,0.12,0.305
"andersh01",2017,"Shaun Anderson",24,"Maj-NL","San Francisco",15,28,25,0,2,1,1,0,0,0,0,0,0,19,1,2,0,0,0,0,0.08,0.115,0.12,0.235
"janispa01",2017,"Paul Janish",34,"Maj-AL","Baltimore",11,28,26,0,2,2,0,0,0,3,1,0,1,6,0,1,0,1,0,0,0.077,0.111,0.077,0.188
"montera01",2017,"Rafael Montero",26,"Maj-NL","New York",16,28,25,1,2,2,0,0,0,1,0,0,0,10,0,3,0,0,0,0,0.08,0.08,0.08,0.16
"simslu01",2017,"Lucas Sims",25,"Maj-NL","Atlanta,Cincinnati",18,28,25,1,2,2,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0.08,0.08,0.08,0.16
"mejiaer01",2017,"Erick Mejia",24,"Maj-AL","Kansas City",9,27,22,3,5,4,1,0,0,4,4,0,4,7,0,0,1,1,0,0,0.227,0.333,0.273,0.606
"worleva01",2017,"Vance Worley",29,"Maj-NL","Miami",18,27,22,0,4,4,0,0,0,3,0,0,0,8,0,5,0,1,0,0,0.182,0.182,0.182,0.364
"galero01",2017,"Rocky Gale",31,"Maj-NL","Los Angeles,San Diego",11,27,27,2,3,2,0,0,1,2,0,0,0,10,0,0,0,1,0,0,0.111,0.111,0.222,0.333
"housead01",2017,"Adrian Houser",26,"Maj-NL","Milwaukee",17,27,22,0,1,0,1,0,0,0,2,0,2,17,0,3,0,0,0,0,0.046,0.125,0.091,0.216
"cruzto03",2017,"Tony Cruz",31,"Maj-NL","Cincinnati",9,26,26,2,4,2,1,0,1,2,0,0,0,11,0,0,0,4,0,0,0.154,0.154,0.308,0.462
"uriasju01",2017,"Julio Urias",22,"Maj-NL","Los Angeles",19,26,19,0,4,4,0,0,0,2,1,0,1,9,0,6,0,0,0,0,0.211,0.25,0.211,0.461
"jacksed01",2017,"Edwin Jackson",35,"Maj-AL,Maj-NL","Oakland,Toronto,Washington",19,26,26,3,2,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0.077,0.077,0.077,0.154
"yamamjo01",2017,"Jordan Yamamoto",23,"Maj-NL","Miami",16,26,21,0,1,1,0,0,0,1,1,0,1,9,0,4,0,1,0,0,0.048,0.091,0.048,0.139
"clarkta01",2017,"Taylor Clarke",26,"Maj-NL","Arizona",15,25,24,2,6,5,0,0,1,2,0,0,0,10,0,1,0,0,0,0,0.25,0.25,0.375,0.625
"courtry01",2017,"Ryan Court",31,"Maj-AL","Seattle",12,25,24,1,5,3,1,0,1,5,1,0,1,11,0,0,0,0,0,0,0.208,0.24,0.375,0.615
"orfna01",2017,"Nate Orf",28,"Maj-NL","Milwaukee",15,25,21,4,2,1,0,0,1,1,3,0,3,8,1,0,0,1,1,0,0.095,0.24,0.238,0.478
"despaod01",2017,"Odrisamer Despaigne",31,"Maj-AL,Maj-NL","Los Angeles,Miami",14,25,24,0,3,3,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0.125,0.125,0.125,0.25
"garream01",2017,"Amir Garrett",26,"Maj-NL","Cincinnati",14,25,21,1,1,0,1,0,0,1,0,0,0,7,0,4,0,3,0,0,0.048,0.048,0.095,0.143
"youngal01",2017,"Alex Young",25,"Maj-NL","Arizona",16,25,25,1,1,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0.04,0.04,0.04,0.08
"stubbdr01",2017,"Drew Stubbs",32,"Maj-NL","San Francisco",9,24,22,0,2,2,0,0,0,0,2,0,2,9,0,0,0,0,0,0,0.091,0.167,0.091,0.258
"galleza01",2017,"Zac Gallen",23,"Maj-NL","Arizona,Miami",14,24,19,2,2,2,0,0,0,1,0,0,0,8,0,5,0,0,0,0,0.105,0.105,0.105,0.211
"agrazda01",2017,"Dario Agrazal",24,"Maj-NL","Pittsburgh",13,24,22,0,2,2,0,0,0,2,0,0,0,9,0,1,1,0,0,0,0.091,0.087,0.091,0.178
"gonzach01",2017,"Chi Chi Gonzalez",27,"Maj-NL","Colorado",12,24,24,0,1,1,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0.042,0.042,0.042,0.083
"colonba01",2017,"Bartolo Colon",45,"Maj-AL,Maj-NL","Atlanta,Minnesota,Texas",14,24,23,1,0,0,0,0,0,0,0,0,0,13,0,1,0,1,0,0,0,0,0,0
"arozara01",2017,"Randy Arozarena",24,"Maj-NL","St. Louis",19,23,20,4,6,4,1,0,1,2,2,0,2,4,1,0,0,0,2,1,0.3,0.391,0.5,0.891
"milonto01",2017,"Tommy Milone",32,"Maj-AL,Maj-NL","Milwaukee,New York,Seattle,Washington",13,23,18,0,1,1,0,0,0,1,3,0,3,9,0,2,0,0,0,0,0.056,0.191,0.056,0.246
"readra01",2017,"Raudy Read",25,"Maj-NL","Washington",14,22,22,1,4,4,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0.182,0.182,0.182,0.364
"ponceda01",2017,"Daniel Ponce de Leon",27,"Maj-NL","St. Louis",15,22,18,0,1,0,0,1,0,1,1,0,1,8,0,3,0,0,0,0,0.056,0.105,0.167,0.272
"butleed01",2017,"Eddie Butler",27,"Maj-NL","Chicago",13,22,17,0,1,1,0,0,0,0,2,0,2,6,0,3,0,0,0,0,0.059,0.158,0.059,0.217
"oswalco01",2017,"Corey Oswalt",25,"Maj-NL","New York",14,22,19,0,0,0,0,0,0,1,0,0,0,11,0,2,1,0,0,0,0,0,0,0
"barnebr02",2017,"Brandon Barnes",32,"Maj-AL","Cleveland",19,21,19,2,5,4,0,0,1,2,2,0,2,5,0,0,0,1,0,0,0.263,0.333,0.421,0.754
"cahiltr01",2017,"Trevor Cahill",31,"Maj-AL,Maj-NL","Kansas City,Los Angeles,San Diego",12,21,17,1,5,4,1,0,0,2,1,0,1,5,0,3,0,0,0,0,0.294,0.333,0.353,0.686
"gombeau01",2017,"Austin Gomber",24,"Maj-NL","St. Louis",10,21,19,1,4,3,1,0,0,4,0,0,0,3,0,2,0,0,0,0,0.211,0.211,0.263,0.474
"waldimi01",2017,"Mitch Walding",26,"Maj-NL","Philadelphia",15,21,19,1,1,0,0,0,1,2,2,0,2,14,0,0,0,1,0,0,0.053,0.143,0.211,0.353
"koehlto01",2017,"Tom Koehler",31,"Maj-NL","Miami",11,21,21,0,1,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.048,0.048,0.048,0.095
